latitude,longitude,crime_category,year,arrest
41.910005715,-87.715826038,Quality-of-Life,2021,True
41.892505345,-87.626304822,Property,2024,False
41.791532925,-87.665735995,Other,2023,False
41.868180939,-87.709271389,Quality-of-Life,2019,True
41.723033453,-87.60622368,Property,2022,False
41.770020864,-87.6913338,Violent,2024,False
41.80156088,-87.621015557,Violent,2020,False
41.760830352,-87.643080349,Property,2023,False
41.870735222,-87.723976836,Property,2023,True
41.885702079,-87.642031644,Property,2021,False
41.900505589,-87.699285044,Violent,2025,False
41.962347961,-87.662338041,Property,2023,True
41.835947057,-87.734045986,Violent,2023,False
41.969159427,-87.649837624,Violent,2022,False
41.932755165,-87.647150367,Violent,2022,False
41.848082794,-87.709419048,Other,2024,False
41.904600819,-87.712494831,Property,2022,False
41.882394062,-87.627844798,Property,2022,False
41.899705666,-87.698047737,Other,2019,False
41.656377023,-87.542324278,Other,2021,False
41.913157822,-87.708535855,Property,2023,False
41.770448636,-87.658707313,Property,2019,False
41.715032962,-87.660140538,Violent,2023,False
41.878840427,-87.639582928,Property,2020,False
41.905914078,-87.752648973,Violent,2023,False
41.891694878,-87.626155832,Property,2020,False
41.896777895,-87.668534436,Property,2023,False
41.764995286,-87.658166965,Violent,2023,False
41.951151792,-87.711605843,Property,2020,False
41.735001142,-87.663046301,Property,2022,False
41.777087889,-87.665420219,Other,2020,False
41.994913946,-87.881937669,Other,2024,False
41.772415276,-87.648792333,Violent,2022,False
41.933215519,-87.757370192,Violent,2021,False
41.843962091,-87.623595224,Property,2020,False
41.878521427,-87.751101417,Property,2024,False
41.712956988,-87.681822585,Property,2019,False
41.904394115,-87.630001432,Property,2025,False
41.876045948,-87.736105961,Quality-of-Life,2019,True
41.797868316,-87.617682453,Violent,2024,False
41.941800473,-87.749423403,Property,2023,False
41.86281613,-87.718468282,Property,2021,False
41.878507287,-87.7255958,Violent,2021,False
41.791863052,-87.642663168,Property,2023,False
41.880387322,-87.627731005,Violent,2022,False
41.905895385,-87.725181829,Property,2020,False
41.817846262,-87.619826269,Violent,2019,False
41.904044246,-87.757353263,Property,2022,False
41.784136689,-87.661904122,Property,2024,False
41.837869408,-87.659052873,Other,2019,False
41.732049792,-87.682406379,Property,2022,False
41.963751593,-87.699765101,Other,2019,False
41.887123664,-87.754163303,Violent,2023,False
41.702852387,-87.612427443,Other,2022,False
41.722260404,-87.590906057,Quality-of-Life,2023,True
41.895295652,-87.653938771,Property,2021,False
41.894563504,-87.622745105,Other,2021,False
41.761272458,-87.582308566,Violent,2023,False
41.862899031,-87.621190516,Other,2020,False
41.812412001,-87.604432386,Violent,2022,False
41.76509759,-87.592388117,Property,2022,False
41.748869668,-87.640632279,Quality-of-Life,2023,True
41.9145648,-87.713449059,Violent,2021,False
41.760142627,-87.562133631,Violent,2019,False
41.866061614,-87.73280662,Violent,2019,False
41.705490668,-87.696689346,Other,2024,False
41.968329182,-87.720025005,Property,2020,False
42.007086304,-87.663700439,Property,2022,False
41.788585336,-87.737563803,Property,2019,False
41.708512719,-87.611360737,Violent,2023,False
41.994586257,-87.657566724,Violent,2022,False
41.769092593,-87.581300923,Property,2022,False
41.851393594,-87.734918542,Property,2020,False
41.911124622,-87.637932903,Property,2019,False
41.935016528,-87.809086779,Property,2024,False
41.897895128,-87.624096605,Property,2020,False
41.690097144,-87.61820089,Other,2023,False
41.691818181,-87.678096311,Violent,2023,True
41.896586299,-87.63532118,Violent,2019,False
41.871523168,-87.737113697,Property,2022,False
41.744996185,-87.592905104,Other,2019,False
41.792195498,-87.604958508,Violent,2024,False
41.924625505,-87.641449928,Property,2023,False
41.916087399,-87.717957212,Property,2023,False
41.902430386,-87.720204229,Violent,2023,False
41.890879754,-87.703949099,Violent,2019,False
41.990665731,-87.680488087,Other,2024,True
41.868518128,-87.624113021,Violent,2025,False
41.902448778,-87.760982206,Violent,2024,False
41.88233367,-87.627841791,Other,2019,True
41.759641783,-87.56315489,Violent,2019,True
41.967560778,-87.658859952,Property,2019,False
41.969675089,-87.680441382,Property,2021,False
41.895003278,-87.62152816,Violent,2021,False
41.866535025,-87.627391392,Property,2023,False
41.772554762,-87.63956366,Quality-of-Life,2021,True
41.807546556,-87.617549072,Violent,2022,False
41.904490179,-87.630004051,Property,2021,False
41.88565961,-87.647764729,Property,2021,False
41.854493433,-87.631451392,Quality-of-Life,2019,False
41.74899896,-87.605175838,Property,2024,False
41.763252988,-87.584700977,Violent,2020,False
41.812214058,-87.619672355,Property,2023,False
41.891583724,-87.634446444,Property,2022,False
41.899151086,-87.627513456,Other,2019,False
41.901133376,-87.629904979,Property,2020,False
41.736491541,-87.615385513,Violent,2024,False
41.878373345,-87.647255095,Other,2022,True
41.963100162,-87.729094487,Other,2019,False
41.7799566,-87.605921959,Property,2020,False
41.753301733,-87.661899406,Violent,2023,False
41.880612177,-87.686420009,Violent,2021,False
41.899410159,-87.624131266,Property,2022,False
41.984528817,-87.65663955,Property,2023,False
41.873789876,-87.696714581,Violent,2021,False
41.724754236,-87.610589159,Property,2019,False
41.744151668,-87.62434741,Property,2022,False
41.930612643,-87.747879051,Other,2019,False
41.931688788,-87.734653716,Property,2021,False
41.855190551,-87.623871195,Property,2025,False
41.953946568,-87.703762804,Other,2023,False
41.864611293,-87.712933257,Violent,2022,False
41.944260789,-87.75025741,Property,2022,False
41.803103949,-87.610596909,Violent,2023,False
41.852505856,-87.655544324,Violent,2024,False
41.941356327,-87.717464363,Violent,2019,False
41.734671376,-87.551370126,Violent,2021,False
41.895973623,-87.673255236,Other,2023,False
41.747813054,-87.654880373,Property,2019,False
41.743445022,-87.60137277,Violent,2019,False
41.89146517,-87.648014835,Other,2019,False
41.907886795,-87.730735913,Violent,2024,False
41.949283608,-87.643036076,Quality-of-Life,2024,True
41.768359584,-87.619542782,Violent,2022,False
41.799250025,-87.762499231,Property,2021,False
41.932690736,-87.650613006,Property,2024,False
41.8764693,-87.633685831,Violent,2022,False
42.013127089,-87.690241555,Property,2021,False
41.725993436,-87.584679441,Property,2024,False
41.696706807,-87.543785592,Property,2020,False
41.884826024,-87.763346613,Violent,2020,True
41.751170393,-87.611810106,Other,2019,False
41.947172465,-87.657655995,Violent,2023,False
41.760451034,-87.657752779,Violent,2022,False
41.750353133,-87.608843537,Property,2019,False
41.842165379,-87.703744116,Other,2023,False
41.789114006,-87.596405544,Property,2019,False
41.880927367,-87.679083567,Violent,2019,True
41.883805721,-87.73066846,Violent,2020,False
41.779526073,-87.601651871,Property,2019,False
41.805152775,-87.622728981,Violent,2023,False
41.877725022,-87.627668493,Violent,2019,False
41.827858983,-87.677653879,Property,2021,False
41.670310641,-87.656756226,Property,2023,False
41.72188701,-87.555210183,Property,2019,False
41.762595746,-87.667395894,Quality-of-Life,2020,True
41.790754583,-87.739927261,Property,2024,False
41.748223081,-87.653677744,Violent,2024,False
41.799522242,-87.633126157,Violent,2020,False
41.747009643,-87.574684121,Property,2020,False
41.746229065,-87.552790944,Property,2020,False
41.750782715,-87.625813624,Property,2019,True
41.834810329,-87.647595781,Violent,2020,False
41.877427291,-87.696946533,Property,2020,False
41.873993843,-87.751186572,Violent,2022,False
41.795539534,-87.785566264,Property,2021,False
41.870932257,-87.744921277,Violent,2019,False
41.679745623,-87.631574466,Quality-of-Life,2022,True
41.786277988,-87.652241946,Property,2019,False
41.896325635,-87.696718545,Violent,2023,False
41.754586052,-87.563864027,Violent,2019,False
41.874984297,-87.685547801,Property,2024,False
41.944547035,-87.797161617,Property,2019,False
41.87409759,-87.71079636,Violent,2020,False
41.763745644,-87.695454012,Quality-of-Life,2023,False
41.934633949,-87.71866836,Other,2021,False
41.788283017,-87.626626159,Property,2020,False
41.677033541,-87.623865592,Violent,2023,True
41.87965724,-87.696248748,Violent,2019,False
41.75917113,-87.57491108,Property,2022,False
41.917021575,-87.642413877,Other,2024,False
41.760756531,-87.65278679,Violent,2022,False
41.74693629,-87.594165381,Property,2021,False
41.893469034,-87.632648229,Property,2025,False
41.755277699,-87.646588579,Property,2024,False
41.769497284,-87.684597656,Other,2019,False
41.697127603,-87.624318535,Quality-of-Life,2019,False
41.886190872,-87.624527215,Property,2024,False
41.726127513,-87.574578165,Property,2022,False
41.999679671,-87.681808677,Violent,2019,False
41.80462016,-87.684368169,Quality-of-Life,2019,True
41.821432919,-87.612775506,Property,2023,False
41.880717961,-87.726408427,Violent,2023,False
41.891004201,-87.632564987,Property,2023,False
41.961134514,-87.712486822,Property,2024,False
41.764133465,-87.624878892,Violent,2021,False
42.003484124,-87.674293773,Property,2024,False
41.750613606,-87.602738891,Violent,2022,False
41.977125235,-87.803423651,Property,2022,False
41.686584811,-87.615625791,Property,2021,False
42.007676687,-87.679475277,Property,2023,False
41.851851308,-87.699512514,Property,2022,False
41.677991805,-87.62572562,Other,2019,True
41.771117937,-87.693185122,Property,2023,True
41.925174426,-87.666508943,Property,2023,False
41.903996883,-87.643230238,Violent,2022,False
41.976290414,-87.905227221,Other,2019,False
41.816062126,-87.624644373,Violent,2022,False
41.767522169,-87.674606627,Violent,2025,False
41.872304001,-87.688622331,Violent,2021,False
41.895199124,-87.664609728,Property,2023,False
41.975988703,-87.844776714,Other,2022,False
41.750114335,-87.680732392,Other,2019,True
41.676326818,-87.603045234,Property,2021,False
41.83886648,-87.62678915,Other,2020,False
41.816792881,-87.608062183,Violent,2022,False
41.86502766,-87.615314963,Violent,2023,True
41.912585094,-87.727638664,Violent,2023,True
41.988179091,-87.655328202,Violent,2023,False
41.903726889,-87.64259764,Property,2021,False
41.890107481,-87.70324051,Violent,2020,True
41.941476326,-87.671940747,Other,2022,False
41.88587581,-87.72460052,Quality-of-Life,2021,True
41.918578314,-87.636183854,Property,2020,False
41.923583187,-87.803514161,Violent,2020,False
41.899421341,-87.764186563,Property,2020,False
41.972575387,-87.781874986,Property,2020,False
41.756523865,-87.562686396,Violent,2024,False
41.865201268,-87.658890582,Violent,2021,False
41.969678885,-87.692315129,Property,2022,False
41.806956656,-87.65139942,Property,2019,False
42.008380505,-87.681635272,Property,2023,False
41.749287997,-87.572282625,Violent,2023,False
41.860292024,-87.72012237,Violent,2019,False
41.951787958,-87.652037805,Other,2023,False
41.791804086,-87.632924134,Other,2022,False
41.810334835,-87.742009808,Violent,2023,False
41.794949113,-87.654885898,Quality-of-Life,2023,True
41.88652124,-87.617178654,Other,2023,False
41.977693688,-87.69017157,Property,2019,False
41.935917145,-87.76037433,Property,2023,False
41.738339905,-87.670431188,Property,2019,False
41.95384046,-87.748023129,Violent,2021,False
41.963005652,-87.708869019,Property,2019,False
41.758078549,-87.559222587,Quality-of-Life,2019,True
41.913376455,-87.670206562,Other,2020,False
41.783708597,-87.591418566,Property,2021,False
41.75825103,-87.579800197,Property,2023,False
41.965871918,-87.774063976,Property,2023,False
42.015134815,-87.682272851,Violent,2021,False
41.953027712,-87.778323122,Property,2020,False
41.779112173,-87.693695901,Property,2024,False
41.892507682,-87.626238686,Property,2022,False
41.979933524,-87.692727184,Other,2020,False
41.87886043,-87.726470068,Quality-of-Life,2019,True
41.923936046,-87.768723689,Property,2020,True
41.928186362,-87.723551664,Quality-of-Life,2023,False
41.887711996,-87.617139647,Violent,2020,False
41.855762934,-87.716337094,Quality-of-Life,2025,True
41.877850418,-87.736393934,Other,2024,False
41.88373021,-87.689451254,Other,2023,False
41.745880737,-87.597314236,Property,2022,True
41.952396547,-87.64503177,Other,2021,False
41.90444426,-87.640507042,Property,2023,False
41.686746699,-87.609495363,Property,2022,False
41.926636964,-87.658501114,Violent,2021,False
41.889999893,-87.656367427,Violent,2021,True
41.953711783,-87.647910876,Property,2023,False
41.778622175,-87.710400757,Violent,2023,True
41.674308492,-87.621659036,Property,2019,False
41.912274417,-87.72029005,Property,2020,False
41.750782715,-87.625813624,Violent,2021,False
41.991876735,-87.706732924,Other,2019,False
41.703640622,-87.535285448,Violent,2022,False
41.954629254,-87.833021056,Other,2021,False
41.8908251,-87.722283796,Violent,2023,False
41.925604131,-87.639455017,Property,2020,False
41.851731811,-87.708253083,Violent,2019,False
41.960844106,-87.681384541,Property,2022,False
41.731162318,-87.549892299,Violent,2024,False
41.819844987,-87.616883843,Property,2023,False
41.887384761,-87.624550742,Property,2022,False
41.745030509,-87.65398258,Violent,2021,False
41.796702238,-87.60505784,Property,2021,False
41.974274347,-87.711072099,Violent,2023,False
41.932084664,-87.644706283,Violent,2021,False
41.880108035,-87.647309981,Property,2024,False
41.894844328,-87.765927774,Violent,2019,False
41.929743818,-87.684273777,Property,2024,False
41.970100567,-87.72492451,Property,2023,False
41.686415543,-87.631318936,Property,2020,False
41.720786908,-87.645622609,Violent,2024,False
41.752171363,-87.634337325,Property,2024,False
41.874418933,-87.625556882,Property,2023,False
41.759239882,-87.633304008,Violent,2024,False
41.886038372,-87.673063722,Property,2019,False
41.712588878,-87.601946362,Other,2022,False
41.874697346,-87.688686401,Property,2020,False
41.948912305,-87.717678369,Property,2023,False
41.801158994,-87.680383425,Violent,2024,False
41.832043206,-87.613364699,Violent,2021,True
41.90971226,-87.73926766,Property,2020,True
41.754507854,-87.576050797,Violent,2024,True
41.996509046,-87.703244147,Violent,2024,False
41.969365232,-87.72806082,Violent,2023,True
41.658138493,-87.613672862,Property,2019,False
41.859992856,-87.720114215,Property,2024,False
41.896765602,-87.622055873,Property,2023,False
41.788987036,-87.74147999,Property,2023,False
41.92046017,-87.67083136,Property,2025,False
41.794579464,-87.676753668,Property,2021,False
41.981863361,-87.656031492,Violent,2023,False
41.889974148,-87.684228469,Property,2023,False
41.957532868,-87.778148001,Property,2024,False
41.684994911,-87.648760604,Quality-of-Life,2024,False
41.939923405,-87.668667203,Violent,2023,False
41.88270493,-87.755154321,Violent,2020,False
41.702184643,-87.563222066,Property,2023,False
41.993963453,-87.660391142,Property,2021,False
41.90416925,-87.628685126,Property,2023,True
41.764427647,-87.699677232,Other,2025,False
41.971161427,-87.686563647,Property,2024,False
41.93786671,-87.716123338,Property,2022,False
41.706987456,-87.620244029,Property,2019,True
41.963491863,-87.718107946,Other,2024,False
41.679113451,-87.63592285,Other,2022,False
41.947401956,-87.707841344,Other,2019,False
41.939655684,-87.671728004,Property,2025,False
41.954598948,-87.759655579,Quality-of-Life,2020,True
41.865938374,-87.703147471,Violent,2023,True
41.730127277,-87.546615031,Violent,2021,False
41.802132606,-87.613677631,Violent,2025,False
41.881889541,-87.738959929,Other,2020,False
41.807101267,-87.586402447,Violent,2022,False
41.884413218,-87.70726259,Violent,2021,False
41.881134369,-87.763217847,Property,2019,False
41.68808797,-87.64833241,Property,2021,False
41.889951856,-87.716529717,Property,2021,False
41.684513438,-87.634876084,Violent,2019,False
41.924035234,-87.761594059,Quality-of-Life,2020,False
41.943056436,-87.649362967,Other,2019,False
41.872930622,-87.756387985,Violent,2024,False
41.888165132,-87.622937212,Property,2021,True
41.969143534,-87.650856378,Other,2020,False
41.892376532,-87.719885364,Violent,2020,False
41.809054453,-87.704013412,Violent,2020,False
41.752203876,-87.600360737,Violent,2019,True
41.692493561,-87.612151353,Quality-of-Life,2024,True
41.870493737,-87.730217085,Violent,2024,False
41.926255884,-87.792875707,Property,2023,False
41.920936691,-87.687519376,Violent,2022,False
41.964341687,-87.699781316,Property,2019,False
41.758705721,-87.592751196,Property,2021,False
41.852071865,-87.682519644,Property,2019,False
41.795975283,-87.760683644,Property,2022,False
41.865577249,-87.706862663,Violent,2022,False
41.999849435,-87.703373069,Violent,2023,False
41.947055354,-87.664839999,Other,2022,False
41.884335468,-87.619164088,Violent,2024,False
41.909330874,-87.769208765,Property,2019,False
41.716959853,-87.643088472,Violent,2021,False
41.783769133,-87.699618827,Other,2024,False
41.726574841,-87.619107975,Quality-of-Life,2019,True
41.936343907,-87.728024006,Property,2020,False
42.019374219,-87.671653016,Violent,2019,False
41.721218039,-87.662380031,Property,2019,False
41.786729521,-87.666053504,Violent,2019,False
41.992803458,-87.689721508,Property,2022,True
41.976290414,-87.905227221,Quality-of-Life,2020,True
41.7335097,-87.560576484,Property,2024,False
41.873968788,-87.625987769,Violent,2020,False
41.760553422,-87.652781606,Violent,2020,False
41.886546526,-87.66460816,Violent,2023,False
41.865576557,-87.721496324,Quality-of-Life,2019,True
41.721623049,-87.624701342,Violent,2023,True
41.793869322,-87.627793295,Property,2022,False
41.683977989,-87.615233757,Other,2024,False
41.976290414,-87.905227221,Property,2024,False
41.730940734,-87.589219784,Violent,2019,False
41.864371917,-87.71536223,Other,2019,False
41.895548745,-87.637543608,Quality-of-Life,2021,False
41.801355133,-87.645341277,Violent,2023,False
41.779520772,-87.660962362,Other,2019,False
41.861628294,-87.716500973,Violent,2023,True
41.883210775,-87.629906972,Other,2023,False
41.903113054,-87.643199348,Property,2023,False
41.755519089,-87.635638718,Property,2021,False
41.86557542,-87.671313862,Violent,2022,False
41.851120168,-87.623321567,Property,2025,False
41.862900634,-87.656862613,Property,2020,False
41.956081305,-87.654591328,Property,2023,False
41.889354616,-87.667094618,Property,2022,False
41.717013485,-87.629759013,Property,2024,False
41.88033698,-87.629365643,Property,2019,False
41.816322207,-87.702676651,Violent,2023,False
41.774975806,-87.687193033,Property,2022,False
41.921907576,-87.804351111,Property,2024,False
41.675233995,-87.629789608,Property,2023,False
41.972787121,-87.743856019,Property,2024,False
41.97615975,-87.670405165,Violent,2024,False
41.657320122,-87.61577881,Violent,2021,False
41.940078259,-87.64237086,Violent,2020,False
41.952430412,-87.750815271,Violent,2024,False
41.747502374,-87.561313836,Property,2019,False
41.712932999,-87.53648903,Violent,2021,False
41.761534345,-87.589661799,Violent,2019,False
41.836819184,-87.729748064,Violent,2021,False
41.902819704,-87.707924015,Property,2022,False
41.936335635,-87.650710119,Violent,2024,False
41.965555507,-87.724283834,Property,2024,False
41.781433905,-87.604328689,Other,2023,False
41.710069452,-87.663594692,Other,2021,False
41.826028902,-87.671493958,Property,2020,False
41.750212035,-87.674768971,Property,2019,True
41.95578052,-87.656168032,Other,2021,False
41.954631015,-87.645603299,Property,2020,False
41.744980208,-87.657552215,Violent,2019,True
41.868541914,-87.639235361,Property,2019,False
41.95165176,-87.662931819,Property,2021,False
41.971119772,-87.763648024,Property,2024,False
41.853468388,-87.699144174,Property,2023,False
41.797656084,-87.666321575,Property,2020,False
41.800706392,-87.642872619,Other,2023,False
41.906734077,-87.682927245,Property,2021,False
41.822856815,-87.690879645,Property,2019,False
41.7578431,-87.58456594,Property,2024,False
41.936932242,-87.802569378,Other,2019,False
41.735877604,-87.641915027,Quality-of-Life,2019,True
41.826119499,-87.671500363,Violent,2021,True
41.705380181,-87.702531538,Property,2022,False
41.753035309,-87.609436398,Violent,2024,False
41.937023102,-87.793218498,Property,2022,False
41.941853466,-87.645520087,Property,2019,False
41.892841858,-87.617721411,Property,2022,False
41.93030588,-87.709430607,Property,2019,True
41.998333462,-87.69966867,Violent,2022,True
41.863242191,-87.710450124,Quality-of-Life,2024,True
41.881951231,-87.633060512,Property,2024,False
41.789817132,-87.674184077,Violent,2020,False
41.965360985,-87.659975219,Property,2025,False
41.880367915,-87.755370011,Violent,2019,False
41.883500187,-87.627876698,Property,2023,True
41.921849049,-87.664728374,Property,2019,False
41.747210589,-87.601432604,Property,2025,False
41.889906681,-87.624100509,Property,2024,False
41.656652846,-87.609587255,Property,2022,False
41.765997125,-87.66382344,Property,2024,False
41.73678777,-87.545822951,Property,2020,False
41.944819511,-87.779978592,Property,2023,False
41.910830841,-87.687235499,Property,2024,False
41.885720867,-87.74703679,Violent,2020,False
41.751928332,-87.644077264,Quality-of-Life,2020,True
41.791710889,-87.763490222,Violent,2022,False
41.780389643,-87.683670275,Property,2022,False
41.908265588,-87.625877455,Other,2023,False
41.780788297,-87.704014885,Property,2024,False
41.89359747,-87.763514715,Violent,2019,False
41.867462058,-87.703261005,Quality-of-Life,2021,True
41.840660076,-87.718676764,Property,2023,False
41.777209768,-87.69903082,Violent,2024,False
41.786538276,-87.685379242,Quality-of-Life,2023,True
41.722654381,-87.640818676,Violent,2019,False
41.839223645,-87.64630829,Violent,2023,False
41.789255732,-87.621492821,Property,2019,False
41.720072726,-87.56989488,Other,2023,False
41.821170402,-87.615115421,Property,2022,True
41.746123361,-87.653622937,Violent,2020,False
41.704026401,-87.565730561,Property,2019,True
41.902545936,-87.734297887,Property,2021,False
41.866009176,-87.684324091,Violent,2024,False
41.903678912,-87.645577316,Property,2022,False
41.906676084,-87.733785381,Property,2019,True
41.891662431,-87.628466349,Quality-of-Life,2019,True
41.774144464,-87.638780327,Property,2022,True
41.897596067,-87.623218373,Other,2022,False
41.872332627,-87.679608149,Other,2021,False
41.744606123,-87.555467254,Quality-of-Life,2022,True
41.732768803,-87.564677691,Violent,2022,False
41.880200232,-87.692729156,Property,2019,False
41.864493678,-87.639158,Property,2024,False
41.877111469,-87.723714312,Violent,2019,False
41.762042697,-87.686842638,Other,2020,False
41.779845882,-87.706319245,Property,2022,False
41.735931109,-87.653642482,Property,2023,False
41.764694662,-87.635865549,Violent,2019,False
41.903478069,-87.631433102,Property,2022,False
41.894860447,-87.764194002,Violent,2021,True
41.779072231,-87.780093273,Violent,2023,False
41.977609479,-87.846467101,Property,2019,False
41.940967049,-87.651495079,Other,2020,False
41.699775269,-87.63137139,Violent,2022,False
41.830956488,-87.617317679,Other,2024,False
41.766180812,-87.582126694,Violent,2021,False
41.865495558,-87.730047459,Violent,2021,False
41.878267969,-87.681457094,Violent,2020,False
41.878455143,-87.7564558,Property,2023,False
41.884475784,-87.720901068,Violent,2022,False
41.876670128,-87.754026367,Violent,2024,False
41.943603948,-87.833875491,Violent,2025,False
41.720997695,-87.627433495,Violent,2019,False
41.675523891,-87.641832941,Property,2019,False
41.771520014,-87.58320449,Violent,2019,False
41.719232218,-87.59711658,Quality-of-Life,2024,True
41.903077492,-87.683673325,Violent,2022,False
41.880362084,-87.755847438,Violent,2023,False
41.788987036,-87.74147999,Quality-of-Life,2025,True
41.816283522,-87.63978525,Other,2021,False
41.756974675,-87.649055399,Property,2023,False
41.884451738,-87.651383878,Property,2019,False
41.832337226,-87.621793581,Violent,2019,False
41.844946373,-87.642804536,Other,2025,False
41.93764933,-87.686601,Other,2023,False
41.701437836,-87.56398899,Violent,2024,False
41.757630995,-87.585708249,Property,2022,False
41.877583601,-87.683208224,Violent,2019,False
41.953403504,-87.748438872,Other,2023,True
41.961125737,-87.75986544,Property,2020,True
41.748841995,-87.599054075,Property,2023,False
42.011297245,-87.693774034,Property,2021,False
41.976851852,-87.654999693,Property,2019,False
41.715860944,-87.565886437,Property,2021,False
41.882338258,-87.735529586,Violent,2020,False
41.74099774,-87.638606337,Property,2022,False
41.876192428,-87.724284843,Quality-of-Life,2021,True
41.83554127,-87.645004622,Violent,2024,False
41.774381882,-87.599712346,Violent,2020,False
41.852882701,-87.635528609,Property,2023,False
41.937113904,-87.685573634,Property,2024,False
41.974187006,-87.656355545,Violent,2020,False
41.856983007,-87.657622426,Property,2019,False
41.684927504,-87.653586476,Other,2020,False
41.964623264,-87.761797566,Property,2020,False
41.86850963,-87.625849698,Property,2023,False
41.886834297,-87.749046475,Property,2024,False
41.752547756,-87.611329251,Violent,2023,False
41.752073583,-87.671583569,Other,2024,False
41.874381838,-87.641536792,Violent,2025,False
41.897506529,-87.692435013,Property,2022,False
41.852041481,-87.684424935,Violent,2023,False
41.767180416,-87.573882016,Quality-of-Life,2022,False
41.817597349,-87.623057324,Property,2022,False
41.893427527,-87.619228088,Violent,2023,False
41.790459431,-87.619114311,Other,2020,False
41.738761509,-87.707942839,Property,2019,False
41.849045571,-87.708829783,Violent,2023,False
41.89765683,-87.726152565,Other,2019,False
41.771137207,-87.65913267,Violent,2019,False
41.96137851,-87.65474101,Other,2023,False
41.744664688,-87.64508204,Violent,2024,False
41.871300343,-87.722906708,Violent,2024,False
41.859488633,-87.701015594,Violent,2023,False
41.780990665,-87.6533245,Property,2020,False
41.773259164,-87.718429853,Other,2020,False
41.808417801,-87.684289494,Property,2023,False
41.805844958,-87.664894211,Violent,2020,False
41.709169802,-87.560897353,Violent,2025,True
41.729470047,-87.551242708,Property,2020,False
41.695378937,-87.611013329,Violent,2023,False
41.882075132,-87.626408804,Property,2021,False
41.738014787,-87.578164518,Quality-of-Life,2024,False
41.946221444,-87.708253555,Violent,2022,False
41.818899817,-87.600176629,Property,2022,False
41.88188149,-87.75512135,Violent,2019,False
41.752812106,-87.572347276,Violent,2022,False
41.851764611,-87.723026418,Property,2024,False
41.994962081,-87.693459379,Other,2020,False
41.888993854,-87.626934833,Property,2023,False
41.872029496,-87.68373815,Property,2025,False
41.894327846,-87.62814321,Quality-of-Life,2021,True
41.904599147,-87.712693216,Other,2019,True
41.774882884,-87.575429889,Violent,2019,False
41.79486718,-87.685863778,Violent,2020,False
41.744466597,-87.555531232,Property,2021,False
41.763305308,-87.559870854,Property,2024,False
41.879277168,-87.762797382,Property,2024,False
41.801460197,-87.624258824,Violent,2022,False
41.910764867,-87.658120918,Property,2025,False
41.904895625,-87.626315073,Other,2020,False
41.805858503,-87.673407144,Quality-of-Life,2019,True
41.959733457,-87.671921109,Property,2022,False
41.81076457,-87.744463505,Property,2019,False
41.792338134,-87.719575022,Violent,2023,False
41.705121147,-87.602741453,Violent,2023,True
41.708877369,-87.531034655,Property,2023,False
41.791797406,-87.697852914,Other,2024,False
41.808379094,-87.752954759,Other,2021,False
41.894352276,-87.710180992,Quality-of-Life,2021,True
41.878232347,-87.68388831,Property,2024,False
42.000393672,-87.668023538,Violent,2021,False
41.91692553,-87.747019479,Property,2021,False
41.660998006,-87.64547964,Violent,2019,False
41.768572124,-87.615335847,Property,2021,False
41.752352081,-87.600362715,Property,2020,False
41.894552122,-87.712625215,Quality-of-Life,2024,True
41.774205702,-87.725085687,Violent,2021,False
41.795319727,-87.660976952,Property,2020,True
41.752587806,-87.565034977,Quality-of-Life,2019,True
41.974104832,-87.651281486,Other,2023,False
41.807067906,-87.603843747,Property,2024,False
41.772852222,-87.621791532,Property,2023,False
41.75339121,-87.657035207,Other,2022,False
41.780454612,-87.602235272,Property,2024,False
41.749181559,-87.588283574,Violent,2024,False
41.795830016,-87.645195004,Quality-of-Life,2024,False
41.874850606,-87.735272577,Violent,2020,False
41.986053237,-87.660143418,Violent,2023,True
41.766941614,-87.649917222,Violent,2021,False
41.924753527,-87.703256168,Property,2022,False
41.727633171,-87.597639784,Quality-of-Life,2022,True
41.872222885,-87.728181426,Violent,2024,False
41.960237005,-87.711951384,Violent,2024,False
41.964026469,-87.77548102,Violent,2019,False
41.763305308,-87.559870854,Other,2020,False
41.924881035,-87.689632949,Violent,2020,False
41.962867395,-87.723478469,Other,2023,False
41.929336616,-87.707815739,Other,2019,True
41.749133553,-87.577154713,Property,2024,False
41.769027125,-87.591067222,Property,2022,False
41.734526622,-87.555515612,Violent,2024,False
41.781184105,-87.615649806,Violent,2019,False
41.740699094,-87.57530436,Quality-of-Life,2022,True
41.974129858,-87.766357256,Violent,2023,True
41.872310326,-87.742870872,Quality-of-Life,2019,True
41.933540438,-87.733993248,Property,2023,False
41.934590395,-87.705044743,Other,2020,False
41.922381047,-87.647448933,Other,2023,False
41.734805443,-87.554138326,Property,2021,False
41.932623713,-87.706218028,Property,2024,False
41.878611533,-87.627688116,Violent,2019,False
41.877673325,-87.764768801,Violent,2020,False
41.872757068,-87.725404273,Violent,2022,True
41.914459819,-87.717910388,Property,2020,False
41.885916313,-87.654482517,Property,2023,False
41.778402881,-87.701900763,Property,2023,False
41.876650547,-87.755587101,Property,2019,False
41.728114102,-87.62883928,Other,2020,False
41.733343077,-87.545736801,Violent,2020,False
42.018734494,-87.686519721,Violent,2019,False
41.78528946,-87.606034015,Other,2022,False
41.880003178,-87.725647724,Violent,2019,False
41.894195542,-87.670904525,Property,2025,False
